id,name,wear,rarity,price,steam_price,sell_num,buy_num,rate_7,rate_30,rate_90
23164,XM1014（纪念品） | 跑跑跑 (崭新出厂),崭新出厂,军规级,35.0,77.25,50,52,94.44,144.41,221.69
23165,XM1014（纪念品） | 跑跑跑 (略有磨损),略有磨损,军规级,8.89,12.0,66,135,168.58,252.78,264.34
23166,XM1014（纪念品） | 跑跑跑 (久经沙场),久经沙场,军规级,2.89,3.57,98,141,96.45,201.82,122.82
23167,XM1014（纪念品） | 跑跑跑 (破损不堪),破损不堪,军规级,8.28,13.08,30,1,-3.72,69.67,-40.86
23168,XM1014（纪念品） | 跑跑跑 (战痕累累),战痕累累,军规级,2.88,4.42,30,25,49.22,58.24,7.87
23169,格洛克 18 型（纪念品） | 格林线 (崭新出厂),崭新出厂,军规级,120.5,175.09,19,6,-6.5,15.88,34.28
23170,格洛克 18 型（纪念品） | 格林线 (略有磨损),略有磨损,军规级,14.5,23.46,41,146,-6.87,-5.78,0
23171,格洛克 18 型（纪念品） | 格林线 (久经沙场),久经沙场,军规级,9.87,8.05,25,147,55.43,67.57,88.0
23172,格洛克 18 型（纪念品） | 格林线 (破损不堪),破损不堪,军规级,5.98,5.09,37,4,24.58,72.83,92.9
23173,格洛克 18 型（纪念品） | 格林线 (战痕累累),战痕累累,军规级,5.29,5.72,35,4,-3.29,41.33,54.07
23174,法玛斯（纪念品） | 2A2F (崭新出厂),崭新出厂,军规级,83.82,118.0,30,14,18.35,27.25,41.29
23175,法玛斯（纪念品） | 2A2F (略有磨损),略有磨损,军规级,15.8,20.04,43,122,-7.06,-20.6,-10.18
23176,法玛斯（纪念品） | 2A2F (久经沙场),久经沙场,军规级,6.53,6.99,51,147,4.31,7.05,41.96
23177,法玛斯（纪念品） | 2A2F (破损不堪),破损不堪,军规级,13.82,11.51,32,21,-18.4,48.66,57.27
23178,法玛斯（纪念品） | 2A2F (战痕累累),战痕累累,军规级,4.49,4.22,54,3,13.38,51.69,80.32
23179,AUG（纪念品） | 钢铁哨兵 (崭新出厂),崭新出厂,工业级,11.5,21.92,40,29,-1.54,27.64,85.48
23180,AUG（纪念品） | 钢铁哨兵 (略有磨损),略有磨损,工业级,1.04,1.65,93,150,22.47,19.78,25.29
23181,AUG（纪念品） | 钢铁哨兵 (久经沙场),久经沙场,工业级,0.51,0.99,88,238,292.31,168.42,70.0
23182,AUG（纪念品） | 钢铁哨兵 (破损不堪),破损不堪,工业级,0.6,1.07,76,58,130.77,200.0,140.0
23183,AUG（纪念品） | 钢铁哨兵 (战痕累累),战痕累累,工业级,0.45,1.02,101,38,-12.0,120.0,109.52
23184,CZ75（纪念品） | 铜芯纤维 (崭新出厂),崭新出厂,工业级,3.14,6.0,129,44,49.76,60.51,268.24
23185,P250（纪念品） | 建构主义者 (崭新出厂),崭新出厂,工业级,2.93,5.02,174,67,117.04,128.91,240.7
23186,P250（纪念品） | 建构主义者 (略有磨损),略有磨损,工业级,1.11,1.2,132,153,185.71,128.57,1.27
23187,P250（纪念品） | 建构主义者 (久经沙场),久经沙场,工业级,1.09,1.12,67,187,378.26,378.26,340.0
23188,P90（纪念品） | 满昏作品 (崭新出厂),崭新出厂,工业级,10.7,20.04,63,45,-30.52,7.0,21.45
23189,P90（纪念品） | 满昏作品 (略有磨损),略有磨损,工业级,1.0,1.56,92,139,81.82,35.13,100.0
23190,P90（纪念品） | 满昏作品 (久经沙场),久经沙场,工业级,0.92,0.91,101,223,481.25,481.25,287.5
23191,P90（纪念品） | 满昏作品 (破损不堪),破损不堪,工业级,0.59,0.86,89,42,56.52,100.0,71.43
23192,P90（纪念品） | 满昏作品 (战痕累累),战痕累累,工业级,1.07,0.98,44,32,421.05,241.38,266.67
23193,加利尔 AR（纪念品） | 绿苹果 (崭新出厂),崭新出厂,工业级,7.41,9.73,255,34,-12.52,-7.26,-0.8
23194,加利尔 AR（纪念品） | 绿苹果 (略有磨损),略有磨损,工业级,2.75,4.65,181,43,-26.07,-5.17,-6.46
23195,加利尔 AR（纪念品） | 绿苹果 (久经沙场),久经沙场,工业级,3.21,4.09,45,39,7.0,8.45,31.56
23196,新星（纪念品） | 夜雨月台 (崭新出厂),崭新出厂,工业级,2.7,4.63,151,146,57.48,43.88,110.53
23197,新星（纪念品） | 夜雨月台 (略有磨损),略有磨损,工业级,1.1,1.12,127,242,214.29,189.47,378.26
23198,新星（纪念品） | 夜雨月台 (久经沙场),久经沙场,工业级,0.5,1.25,57,186,163.16,51.52,163.16
23199,CZ75（纪念品） | 铜芯纤维 (略有磨损),略有磨损,工业级,0.88,2.01,196,228,60.71,32.35,181.25
23200,CZ75（纪念品） | 铜芯纤维 (久经沙场),久经沙场,工业级,0.75,1.04,85,323,368.75,240.91,200.0
23201,CZ75（纪念品） | 铜芯纤维 (破损不堪),破损不堪,工业级,0.96,2.27,59,53,-67.77,-38.61,11.49
23202,CZ75（纪念品） | 铜芯纤维 (战痕累累),战痕累累,工业级,1.26,1.2,83,46,28.0,276.47,197.67
23718,M4A1消音版 | 幽独 (崭新出厂),崭新出厂,保密,153.0,216.27,3015,178,-10.63,-20.31,-28.0
23719,M4A1消音版 | 幽独 (略有磨损),略有磨损,保密,29.8,39.0,11149,97,-4.92,-11.59,-26.4
23720,M4A1消音版 | 幽独 (久经沙场),久经沙场,保密,11.68,15.65,10268,209,-6.78,-12.49,-22.54
23721,M4A1消音版 | 幽独 (破损不堪),破损不堪,保密,12.96,17.21,149,30,-7.89,-16.66,-14.17
23722,M4A1消音版 | 幽独 (战痕累累),战痕累累,保密,9.0,12.71,651,49,5.76,1.24,-10.01
23726,MAG-7 | 危机色调 (破损不堪),破损不堪,军规级,320.0,205.04,2,2,6.67,-2.74,-0.69
23732,穿肠刀（★） | 北方森林 (破损不堪),破损不堪,隐秘,630.0,498.18,1,4,0,0,65.79
23734,猎杀者匕首（★） | 都市伪装 (崭新出厂),崭新出厂,隐秘,5000.0,1913.19,1,1,0,0,0
23736,弯刀（★ StatTrak™） | 北方森林 (破损不堪),破损不堪,隐秘,975.0,1053.18,2,1,0,21.88,-11.28
23737,弯刀（★ StatTrak™） | 狩猎网格 (破损不堪),破损不堪,隐秘,800.0,1244.65,1,1,0,0,0
23739,穿肠刀（★ StatTrak™） | 表面淬火 (战痕累累),战痕累累,隐秘,3000.0,1431.87,1,1,0,0,0
23740,猎杀者匕首（★ StatTrak™） | 森林 DDPAT (破损不堪),破损不堪,隐秘,950.0,0,1,1,0,0,0
23741,猎杀者匕首（★ StatTrak™） | 狩猎网格 (战痕累累),战痕累累,隐秘,545.0,0,3,1,0,-16.79,0
23742,暗影双匕（★ StatTrak™） | 蓝钢 (久经沙场),久经沙场,隐秘,1300.0,851.65,1,1,0,0,0
23745,暗影双匕（★ StatTrak™） | 噩梦之夜 (破损不堪),破损不堪,隐秘,999.0,1073.91,1,1,0,0,0
23746,暗影双匕（★ StatTrak™） | 狩猎网格 (破损不堪),破损不堪,隐秘,1000.0,954.28,1,2,0,0,0
23747,暗影双匕（★ StatTrak™） | 噩梦之夜 (战痕累累),战痕累累,隐秘,850.0,1047.79,1,1,0,0,0
23750,M4A4（StatTrak™） | 咆哮 (破损不堪),破损不堪,违禁,44999.0,0,1,7,-4.25,-10.0,-10.0
23751,猎杀者匕首（★ StatTrak™） | 森林 DDPAT (略有磨损),略有磨损,隐秘,760.0,1039.04,2,1,0,0,-24.0
23754,穿肠刀（★） | 都市伪装 (崭新出厂),崭新出厂,隐秘,790.0,3000.0,3,2,0,-11.04,13.26
23755,MAC-10 | 绯红镂刻 (破损不堪),破损不堪,受限,888.0,914.82,2,1,0,-10.3,-10.3
23757,系绳匕首（★ StatTrak™） | 北方森林 (破损不堪),破损不堪,隐秘,589.66,693.64,1,1,0,0,0
23759,求生匕首（★ StatTrak™） | 人工染色 (崭新出厂),崭新出厂,隐秘,1589.5,1893.06,2,1,0,0,-5.39
23760,暗影双匕（★ StatTrak™） | 澄澈之水 (破损不堪),破损不堪,隐秘,529.99,527.5,3,5,-11.67,-73.5,-70.56
23761,M4A1 消音型（StatTrak™） | 黑莲花 (破损不堪),破损不堪,保密,98.35,137.22,41,2,-5.54,-21.3,-40.38
23807,SSG 08（StatTrak™） | 纪念碑 (略有磨损),略有磨损,军规级,4.04,4.77,132,61,19.17,-15.48,-26.41
23808,SSG 08（StatTrak™） | 纪念碑 (破损不堪),破损不堪,军规级,0.72,0.98,51,65,-8.86,-20.88,-39.5
23809,SSG 08（StatTrak™） | 纪念碑 (久经沙场),久经沙场,军规级,0.92,1.35,182,97,0,-33.58,-39.33
23810,骷髅匕首（★ StatTrak™） | 大马士革钢 (久经沙场),久经沙场,隐秘,1439.3,2384.8,22,2,-4.96,-5.93,-11.44
23811,骷髅匕首（★ StatTrak™） | 致命紫罗兰 (略有磨损),略有磨损,隐秘,1887.5,3192.24,11,4,-3.81,-9.21,-9.99
23812,求生匕首（★ StatTrak™） | 致命紫罗兰 (久经沙场),久经沙场,隐秘,598.0,835.31,9,3,1.7,-13.33,-25.25
23813,骷髅匕首（★ StatTrak™） | 大马士革钢 (略有磨损),略有磨损,隐秘,1798.0,2357.68,16,3,2.16,2.74,2.16
23814,流浪者匕首（★ StatTrak™） | 大马士革钢 (久经沙场),久经沙场,隐秘,1050.0,1414.61,9,3,8.92,1.06,-11.02
23815,骷髅匕首（★ StatTrak™） | 致命紫罗兰 (久经沙场),久经沙场,隐秘,1290.0,1875.01,32,3,-11.07,-9.19,-20.35
23816,骷髅匕首（★ StatTrak™） | 致命紫罗兰 (战痕累累),战痕累累,隐秘,1422.0,2138.95,4,3,0,-1.59,-41.96
23817,流浪者匕首（★ StatTrak™） | 大马士革钢 (略有磨损),略有磨损,隐秘,1150.0,1591.06,8,2,6.48,2.68,-3.36
23818,求生匕首（★） | 致命紫罗兰 (崭新出厂),崭新出厂,隐秘,1668.0,1783.9,4,2,-1.88,-9.84,51.64
23819,系绳匕首（★ StatTrak™） | 外表生锈 (破损不堪),破损不堪,隐秘,440.0,717.61,6,1,-20.0,-26.67,-32.31
23820,骷髅匕首（★ StatTrak™） | 致命紫罗兰 (崭新出厂),崭新出厂,隐秘,20000.0,0,1,1,0,0,0
23822,求生匕首（★ StatTrak™） | 外表生锈 (破损不堪),破损不堪,隐秘,600.0,785.88,3,1,0,0,-33.33
23823,流浪者匕首（★ StatTrak™） | 虎牙 (略有磨损),略有磨损,隐秘,2800.0,2647.07,2,2,0,-13.85,-17.65
23824,求生匕首（★ StatTrak™） | 虎牙 (略有磨损),略有磨损,隐秘,1440.0,1850.37,3,2,-0.69,-70.0,0
23871,AK-47 | 流金王朝 (久经沙场),久经沙场,隐秘,440.0,588.36,531,27,-4.7,-21.37,-39.28
23872,AK-47 | 流金王朝 (崭新出厂),崭新出厂,隐秘,1887.66,2750.0,187,28,-5.54,-22.29,-44.36
23873,AK-47 | 流金王朝 (战痕累累),战痕累累,隐秘,237.89,326.08,119,13,-10.81,-22.97,-30.29
23874,AK-47 | 流金王朝 (略有磨损),略有磨损,隐秘,750.0,1030.0,670,31,-7.5,-14.95,-38.34
23875,AK-47 | 流金王朝 (破损不堪),破损不堪,隐秘,268.0,377.23,142,8,-9.31,-20.35,-39.77
23876,AK-47（StatTrak™） | 流金王朝 (久经沙场),久经沙场,隐秘,740.0,983.86,92,17,-1.07,-8.45,-27.45
23877,AK-47（StatTrak™） | 流金王朝 (崭新出厂),崭新出厂,隐秘,3848.5,5535.54,56,29,-1.57,-5.84,-35.97
23878,AK-47（StatTrak™） | 流金王朝 (战痕累累),战痕累累,隐秘,490.0,604.01,26,5,1.24,-5.95,-21.08
23879,AK-47（StatTrak™） | 流金王朝 (略有磨损),略有磨损,隐秘,1369.45,1900.0,130,11,-8.06,-14.6,-36.3
23880,AK-47（StatTrak™） | 流金王朝 (破损不堪),破损不堪,隐秘,520.0,668.19,31,6,-8.61,-7.06,-25.18
23881,AUG | 后发制人 (久经沙场),久经沙场,军规级,0.79,1.26,278,296,-3.7,-10.35,-23.53
23882,AUG | 后发制人 (崭新出厂),崭新出厂,军规级,5.99,8.86,477,154,-3.07,-5.22,-17.49
23883,AUG | 后发制人 (战痕累累),战痕累累,军规级,0.36,0.73,96,447,-16.28,-18.18,-37.93
23884,AUG | 后发制人 (略有磨损),略有磨损,军规级,1.43,2.43,462,507,-12.27,-12.27,-39.92
23885,AUG | 后发制人 (破损不堪),破损不堪,军规级,0.47,0.87,77,568,0,-18.97,-36.49
23886,AUG（StatTrak™） | 后发制人 (久经沙场),久经沙场,军规级,1.93,2.57,122,105,-0.52,14.88,-11.47
23887,AUG（StatTrak™） | 后发制人 (崭新出厂),崭新出厂,军规级,12.1,15.42,128,17,17.14,21.85,0
23888,AUG（StatTrak™） | 后发制人 (战痕累累),战痕累累,军规级,1.0,1.89,55,100,-8.26,-1.96,-37.11
23889,AUG（StatTrak™） | 后发制人 (略有磨损),略有磨损,军规级,3.26,4.61,230,58,-6.86,-6.05,-25.74
23890,AUG（StatTrak™） | 后发制人 (破损不堪),破损不堪,军规级,1.41,1.9,51,50,-4.73,-8.44,-25.0
23891,AWP | 可燃冰 (久经沙场),久经沙场,保密,50.9,68.56,667,76,-3.42,-5.37,-30.01
23892,AWP | 可燃冰 (崭新出厂),崭新出厂,保密,200.0,274.44,330,27,-7.19,-24.5,-47.64
23893,AWP | 可燃冰 (战痕累累),战痕累累,保密,30.0,43.63,256,22,1.29,-10.26,-35.92
23894,AWP | 可燃冰 (略有磨损),略有磨损,保密,99.46,134.7,900,47,-0.54,-4.82,-28.45
23895,AWP | 可燃冰 (破损不堪),破损不堪,保密,37.59,46.26,177,8,-3.79,-8.3,-33.47
23896,AWP（StatTrak™） | 可燃冰 (久经沙场),久经沙场,保密,102.97,149.22,146,15,-12.96,-5.53,-33.35
23897,AWP（StatTrak™） | 可燃冰 (崭新出厂),崭新出厂,保密,479.5,676.14,85,17,-4.1,-2.54,-19.82
23898,AWP（StatTrak™） | 可燃冰 (战痕累累),战痕累累,保密,74.6,96.43,81,36,-6.4,-7.9,-47.09
23899,AWP（StatTrak™） | 可燃冰 (略有磨损),略有磨损,保密,209.5,315.0,152,12,-4.12,-3.48,-25.18
23900,AWP（StatTrak™） | 可燃冰 (破损不堪),破损不堪,保密,77.6,100.8,42,26,-3.84,-15.44,-45.73
23901,M4A1消音版 | 液化 (久经沙场),久经沙场,受限,16.39,22.77,1196,71,-2.76,-5.98,-37.09
23902,M4A1消音版 | 液化 (崭新出厂),崭新出厂,受限,69.0,114.97,766,31,-4.39,-19.19,-48.77
23903,M4A1消音版 | 液化 (战痕累累),战痕累累,受限,6.25,10.46,340,42,4.51,16.36,-56.98
23904,M4A1消音版 | 液化 (略有磨损),略有磨损,受限,33.39,46.36,1438,94,1.92,-2.94,-34.39
23905,M4A1消音版 | 液化 (破损不堪),破损不堪,受限,9.6,15.19,206,10,1.44,-13.6,-41.37
23906,M4A1 消音型（StatTrak™） | 液化 (久经沙场),久经沙场,受限,45.26,62.34,240,11,-9.21,-2.1,-31.93
23907,M4A1消音版（StatTrak™） | 液化 (崭新出厂),崭新出厂,受限,216.5,302.46,140,9,-2.27,-1.38,-28.33
23908,M4A1消音版（StatTrak™） | 液化 (战痕累累),战痕累累,受限,24.0,31.99,46,31,3.54,-19.73,-47.83
23909,M4A1消音版（StatTrak™） | 液化 (略有磨损),略有磨损,受限,93.0,125.74,263,9,-0.67,-2.05,-28.93
23910,M4A1消音版（StatTrak™） | 液化 (破损不堪),破损不堪,受限,29.1,38.35,59,5,-5.79,-9.06,-38.03
23911,M4A4 | 破浪狂飙 (久经沙场),久经沙场,隐秘,291.5,409.93,437,35,-3.17,-11.45,-29.93
23912,M4A4 | 破浪狂飙 (崭新出厂),崭新出厂,隐秘,1388.0,1937.92,181,17,-9.87,-17.04,-36.62
23913,M4A4 | 破浪狂飙 (战痕累累),战痕累累,隐秘,169.5,256.19,110,23,-13.08,-19.28,-25.98
23914,M4A4 | 破浪狂飙 (略有磨损),略有磨损,隐秘,599.0,827.36,405,26,-5.74,-13.99,-25.48
23915,M4A4 | 破浪狂飙 (破损不堪),破损不堪,隐秘,205.0,287.5,136,8,-6.39,-13.5,-27.87
23916,M4A4（StatTrak™） | 破浪狂飙 (久经沙场),久经沙场,隐秘,559.0,883.08,86,8,-1.93,-6.83,-14.0
23917,M4A4（StatTrak™） | 破浪狂飙 (崭新出厂),崭新出厂,隐秘,2699.49,4698.99,47,11,-6.88,-3.24,-15.32
23918,M4A4（StatTrak™） | 破浪狂飙 (战痕累累),战痕累累,隐秘,330.0,439.25,33,6,-5.31,-8.95,-19.51
23919,M4A4（StatTrak™） | 破浪狂飙 (略有磨损),略有磨损,隐秘,1020.0,1630.71,86,4,-7.27,-8.89,-18.79
23920,M4A4（StatTrak™） | 破浪狂飙 (破损不堪),破损不堪,隐秘,389.5,584.56,34,5,-12.86,-0.63,-18.17
23921,MAC-10 | 纸老虎 (久经沙场),久经沙场,受限,4.27,6.68,485,66,-6.37,-17.28,-35.45
23922,MAC-10 | 纸老虎 (崭新出厂),崭新出厂,受限,19.7,32.98,403,48,-18.63,-37.02,-50.27
23923,MAC-10 | 纸老虎 (战痕累累),战痕累累,受限,2.8,4.71,105,57,-0.71,-14.85,-33.09
23924,MAC-10 | 纸老虎 (略有磨损),略有磨损,受限,7.92,12.66,375,41,-12.67,-20.81,-39.29
23925,MAC-10 | 纸老虎 (破损不堪),破损不堪,受限,3.38,5.44,184,50,-5.32,-22.83,-43.19
23926,MAC-10（StatTrak™） | 纸老虎 (久经沙场),久经沙场,受限,9.77,14.29,113,127,1.14,-1.32,-23.31
23927,MAC-10（StatTrak™） | 纸老虎 (崭新出厂),崭新出厂,受限,49.55,65.37,94,7,13.39,11.62,-13.04
23928,MAC-10（StatTrak™） | 纸老虎 (战痕累累),战痕累累,受限,6.7,9.15,76,34,-0.74,-1.47,-30.35
23929,MAC-10（StatTrak™） | 纸老虎 (略有磨损),略有磨损,受限,19.08,30.38,113,41,0,-1.14,-23.37
23930,MAC-10（StatTrak™） | 纸老虎 (破损不堪),破损不堪,受限,9.11,11.53,37,48,3.99,3.4,-22.71
23931,MAG-7 | 震级 (久经沙场),久经沙场,军规级,0.69,1.23,264,232,-8.0,-15.85,-32.35
23932,MAG-7 | 震级 (崭新出厂),崭新出厂,军规级,5.7,8.93,342,109,-1.83,-5.46,-24.49
23933,MAG-7 | 震级 (战痕累累),战痕累累,军规级,0.39,0.86,82,437,-2.5,-4.88,-32.76
23934,MAG-7 | 震级 (略有磨损),略有磨损,军规级,1.33,2.35,542,510,-16.88,-16.35,-39.55
23935,MAG-7 | 震级 (破损不堪),破损不堪,军规级,0.45,0.78,64,507,4.65,-21.05,-39.19
23936,MAG-7（StatTrak™） | 震级 (久经沙场),久经沙场,军规级,1.56,2.27,166,111,-1.89,-3.7,-30.67
23937,MAG-7（StatTrak™） | 震级 (崭新出厂),崭新出厂,军规级,9.0,13.83,104,6,0.78,13.35,-19.64
23938,MAG-7（StatTrak™） | 震级 (战痕累累),战痕累累,军规级,1.54,1.37,36,95,41.28,49.52,-5.52
23939,MAG-7（StatTrak™） | 震级 (略有磨损),略有磨损,军规级,3.05,3.86,303,14,-3.49,-3.18,-28.47
23940,MAG-7（StatTrak™） | 震级 (破损不堪),破损不堪,军规级,1.27,1.84,38,54,0.79,-7.97,-30.98
23941,MP5-SD | 专注 (久经沙场),久经沙场,军规级,0.67,1.25,269,97,-11.84,-31.63,-34.95
23942,MP5-SD | 专注 (崭新出厂),崭新出厂,军规级,5.95,8.82,507,102,-3.72,-5.25,-13.14
23943,MP5-SD | 专注 (战痕累累),战痕累累,军规级,0.35,0.9,96,36,-16.67,-16.67,-39.66
23944,MP5-SD | 专注 (略有磨损),略有磨损,军规级,1.31,2.37,547,502,-14.29,-18.01,-39.73
23945,MP5-SD | 专注 (破损不堪),破损不堪,军规级,0.47,0.93,82,308,11.9,-18.97,-36.49
23946,MP5-SD（StatTrak™） | 专注 (久经沙场),久经沙场,军规级,1.57,2.27,142,118,-3.11,-5.46,-28.77
23947,MP5-SD（StatTrak™） | 专注 (崭新出厂),崭新出厂,军规级,9.01,13.72,66,15,-5.32,3.13,-17.05
23948,MP5-SD（StatTrak™） | 专注 (战痕累累),战痕累累,军规级,0.98,1.59,43,97,-4.85,-2.0,-40.61
23949,MP5-SD（StatTrak™） | 专注 (略有磨损),略有磨损,军规级,2.99,4.07,216,121,-7.52,-6.94,-32.18
23950,MP5-SD（StatTrak™） | 专注 (破损不堪),破损不堪,军规级,1.29,1.75,62,50,-2.27,-12.84,-34.52
23951,MP7 | 吸烟有害健康 (久经沙场),久经沙场,保密,41.7,64.12,364,30,-9.07,-12.87,-42.83
23952,MP7 | 吸烟有害健康 (崭新出厂),崭新出厂,保密,175.0,230.0,211,33,-9.33,-22.77,-47.76
23953,MP7 | 吸烟有害健康 (战痕累累),战痕累累,保密,23.28,39.33,125,9,-12.45,-23.62,-45.09
23954,MP7 | 吸烟有害健康 (略有磨损),略有磨损,保密,74.5,103.12,374,14,-11.62,-12.74,-43.12
23955,MP7 | 吸烟有害健康 (破损不堪),破损不堪,保密,34.0,46.13,130,25,0.5,-16.85,-37.27
23956,MP7（StatTrak™） | 吸烟有害健康 (久经沙场),久经沙场,保密,98.8,128.0,97,11,-1.19,5.71,-28.92
23957,MP7（StatTrak™） | 吸烟有害健康 (崭新出厂),崭新出厂,保密,413.49,617.5,40,11,-1.78,-9.5,-34.36
23958,MP7（StatTrak™） | 吸烟有害健康 (战痕累累),战痕累累,保密,57.3,75.64,44,23,-4.48,-1.19,-38.85
23959,MP7（StatTrak™） | 吸烟有害健康 (略有磨损),略有磨损,保密,169.5,253.5,105,20,-5.2,-9.84,-36.04
23960,MP7（StatTrak™） | 吸烟有害健康 (破损不堪),破损不堪,保密,74.8,108.05,21,7,-7.65,1.22,-32.0
23961,MP9 | 打口碟 (久经沙场),久经沙场,军规级,0.72,1.17,259,257,-2.74,-16.47,-30.39
23962,MP9 | 打口碟 (崭新出厂),崭新出厂,军规级,5.84,8.76,481,114,-4.89,-8.03,-14.12
23963,MP9 | 打口碟 (战痕累累),战痕累累,军规级,0.43,0.9,76,511,2.38,-6.52,-23.21
23964,MP9 | 打口碟 (略有磨损),略有磨损,军规级,1.34,2.35,447,501,-14.19,-13.07,-40.62
23965,MP9 | 打口碟 (破损不堪),破损不堪,军规级,0.44,0.8,55,524,-4.35,-25.42,-41.33
23966,MP9（StatTrak™） | 打口碟 (久经沙场),久经沙场,军规级,1.59,2.26,239,94,-14.05,-1.85,-31.17
23967,MP9（StatTrak™） | 打口碟 (崭新出厂),崭新出厂,军规级,10.68,14.5,128,34,-16.56,18.67,-7.93
23968,MP9（StatTrak™） | 打口碟 (战痕累累),战痕累累,军规级,0.94,1.35,53,176,8.05,-23.58,-45.98
23969,MP9（StatTrak™） | 打口碟 (略有磨损),略有磨损,军规级,3.12,4.26,302,4,-7.42,-3.41,-27.44
23970,MP9（StatTrak™） | 打口碟 (破损不堪),破损不堪,军规级,1.29,1.77,42,48,-10.42,-6.52,-31.38
23971,P2000 | 红翼 (久经沙场),久经沙场,军规级,0.69,1.2,268,146,-8.0,-14.81,-32.35
23972,P2000 | 红翼 (崭新出厂),崭新出厂,军规级,5.92,8.88,495,245,-2.47,-5.73,-15.43
23973,P2000 | 红翼 (战痕累累),战痕累累,军规级,0.4,0.87,130,141,-25.93,-13.04,-31.03
23974,P2000 | 红翼 (略有磨损),略有磨损,军规级,1.29,2.36,424,521,-15.69,-17.31,-42.41
23975,P2000 | 红翼 (破损不堪),破损不堪,军规级,0.47,0.91,74,369,-20.34,-26.56,-41.25
23976,P2000（StatTrak™） | 红翼 (久经沙场),久经沙场,军规级,1.68,2.26,141,123,3.7,0,-23.64
23977,P2000（StatTrak™） | 红翼 (崭新出厂),崭新出厂,军规级,9.9,14.74,98,10,-3.6,-0.8,-10.0
23978,P2000（StatTrak™） | 红翼 (战痕累累),战痕累累,军规级,0.92,1.43,80,110,-25.2,-13.21,-43.9
23979,P2000（StatTrak™） | 红翼 (略有磨损),略有磨损,军规级,2.98,4.6,231,7,-5.1,-8.03,-31.49
23980,P2000（StatTrak™） | 红翼 (破损不堪),破损不堪,军规级,1.41,1.77,49,58,0.71,0.71,-25.79
23981,P250 | 牛蛙 (久经沙场),久经沙场,军规级,0.69,1.21,276,66,-5.48,-18.82,-33.01
23982,P250 | 牛蛙 (崭新出厂),崭新出厂,军规级,5.88,8.87,408,181,-4.24,-5.92,-14.29
23983,P250 | 牛蛙 (战痕累累),战痕累累,军规级,0.49,0.78,77,22,-40.0,0,-20.0
23984,P250 | 牛蛙 (略有磨损),略有磨损,军规级,1.37,2.33,371,506,-10.97,-10.97,-38.94
23985,P250 | 牛蛙 (破损不堪),破损不堪,军规级,0.45,0.93,69,298,-4.25,-15.09,-39.19
23986,P250（StatTrak™） | 牛蛙 (久经沙场),久经沙场,军规级,1.76,2.41,125,103,9.32,8.64,-18.52
23987,P250（StatTrak™） | 牛蛙 (崭新出厂),崭新出厂,军规级,9.06,13.89,72,5,-0.22,2.96,-24.18
23988,P250（StatTrak™） | 牛蛙 (战痕累累),战痕累累,军规级,0.92,1.34,65,101,2.22,-20.69,-43.56
23989,P250（StatTrak™） | 牛蛙 (略有磨损),略有磨损,军规级,2.98,4.38,303,4,-6.56,-8.0,-30.14
23990,P250（StatTrak™） | 牛蛙 (破损不堪),破损不堪,军规级,1.3,1.75,51,56,-0.76,0,-31.22
23991,SCAR-20 | 牢笼 (久经沙场),久经沙场,军规级,0.67,1.12,290,207,-23.38,-28.92,-42.72
23992,SCAR-20 | 牢笼 (崭新出厂),崭新出厂,军规级,5.92,8.79,438,162,-1.33,-7.21,-13.2
23993,SCAR-20 | 牢笼 (战痕累累),战痕累累,军规级,0.5,0.76,84,524,28.95,13.95,-12.5
23994,SCAR-20 | 牢笼 (略有磨损),略有磨损,军规级,1.21,2.37,347,500,-19.33,-23.42,-50.0
23995,SCAR-20 | 牢笼 (破损不堪),破损不堪,军规级,0.49,0.78,95,411,-7.55,-7.55,-33.78
23996,SCAR-20（StatTrak™） | 牢笼 (久经沙场),久经沙场,军规级,1.56,2.1,162,117,-10.35,-3.7,-28.11
23997,SCAR-20（StatTrak™） | 牢笼 (崭新出厂),崭新出厂,军规级,9.98,13.68,67,16,12.51,21.71,-10.09
23998,SCAR-20（StatTrak™） | 牢笼 (战痕累累),战痕累累,军规级,0.86,1.21,54,97,-1.15,-25.86,-46.91
23999,SCAR-20（StatTrak™） | 牢笼 (略有磨损),略有磨损,军规级,2.96,3.83,389,17,-8.92,-8.64,-29.69
24000,SCAR-20（StatTrak™） | 牢笼 (破损不堪),破损不堪,军规级,1.45,1.77,39,51,20.49,8.89,-23.44
24001,UMP-45 | 连续体 (久经沙场),久经沙场,受限,4.45,6.06,418,68,-8.25,-14.42,-32.47
24002,UMP-45 | 连续体 (崭新出厂),崭新出厂,受限,18.0,31.43,305,29,-16.57,-38.42,-53.46
24003,UMP-45 | 连续体 (战痕累累),战痕累累,受限,2.65,4.03,192,56,0.38,-19.21,-36.45
24004,UMP-45 | 连续体 (略有磨损),略有磨损,受限,7.59,12.0,401,34,-7.66,-17.39,-36.67
24005,UMP-45 | 连续体 (破损不堪),破损不堪,受限,3.38,4.63,181,48,-6.11,-22.65,-43.85
24006,UMP-45（StatTrak™） | 连续体 (久经沙场),久经沙场,受限,9.18,13.43,152,31,-0.11,-7.08,-26.74
24007,UMP-45（StatTrak™） | 连续体 (崭新出厂),崭新出厂,受限,44.5,62.87,59,10,8.29,6.63,-18.5
24008,UMP-45（StatTrak™） | 连续体 (战痕累累),战痕累累,受限,6.99,9.39,58,116,0.14,-5.79,-26.88
